order_id,customer_id,order_date,total_amount
2685,ce21b07b,2024-06-26 11:58:58.145187,482.38
2686,3c373217,2024-01-06 11:58:58.145296,139.36
2687,4dcda0a7,2024-06-06 11:58:58.145404,340.94
2688,cccbb2db,2024-02-18 11:58:58.145514,57.38
2689,2f127bb0,2024-09-08 11:58:58.145626,129.41
2690,b3a4058f,2024-01-22 11:58:58.145802,245.15
2691,04103a7a,2024-05-08 11:58:58.145970,249.52
2692,b480e75e,2024-07-09 11:58:58.146098,496.4
2693,500e6c2e,2024-05-16 11:58:58.146211,84.48
2694,7514bcb4,2024-04-29 11:58:58.146334,69.73
2695,3bea7fea,2024-02-06 11:58:58.146448,320.5
2696,bb9fbf95,2024-03-19 11:58:58.146558,428.08
2697,8af2ca54,2024-02-03 11:58:58.146674,106.42
2698,010eab69,2024-10-17 11:58:58.146808,87.52
2699,9512361d,2024-08-01 11:58:58.146951,273.27
2700,515b70e1,2024-07-19 11:58:58.147068,191.82
2701,96a8f6ce,2024-01-03 11:58:58.147178,321.58
2702,85fb6b04,2024-10-06 11:58:58.147286,70.97
2703,bfa926c6,2024-03-30 11:58:58.147393,493.54
2704,ade1c69a,2024-10-31 11:58:58.147501,458.96
2705,2dc55d10,2024-10-13 11:58:58.147612,255.52
2706,e4386d1e,2024-11-08 11:58:58.147727,400.08
2707,16ff2bcc,2024-10-17 11:58:58.147879,118.5
2708,38aa79e9,2024-11-23 11:58:58.148001,378.74
2709,c3116735,2024-04-16 11:58:58.148111,51.72
2710,8e4b0454,2024-02-23 11:58:58.148219,214.77
2711,e1f32152,2024-01-11 11:58:58.148329,91.63
2712,91da96ee,2024-08-27 11:58:58.148434,342.77
2713,7278e787,2024-12-06 11:58:58.148542,221.44
2714,3f07cbb5,2024-07-31 11:58:58.148654,359.87
2715,e9ef5aca,2024-02-24 11:58:58.148783,406.56
2716,aea30c11,2023-12-10 11:58:58.148923,220.91
2717,18461260,2024-10-23 11:58:58.149040,497.85
2718,7fd4d60d,2024-04-20 11:58:58.149150,453.87
2719,0c363ff6,2023-12-29 11:58:58.149258,291.52
2720,612076a1,2024-05-17 11:58:58.149365,305.14
2721,34394ba1,2024-11-11 11:58:58.149474,288.98
2722,823354a6,2024-08-16 11:58:58.149578,322.7
2723,8e841b45,2024-09-27 11:58:58.149693,317.07
2724,e25b719a,2024-07-09 11:58:58.149836,301.42
2725,fedf2834,2024-02-02 11:58:58.149965,161.44
2726,ef746c56,2024-09-08 11:58:58.150077,58.32
2727,a55b715e,2024-06-24 11:58:58.150186,63.42
2728,8dca05d7,2024-02-14 11:58:58.150295,344.67
2729,9d33fe8c,2024-07-11 11:58:58.150401,345.0
2730,03b4bfd7,2024-04-22 11:58:58.150509,155.83
2731,ea2255f1,2024-12-03 11:58:58.150629,429.45
2732,c6a414e1,2024-08-14 11:58:58.150741,163.04
2733,fc31b079,2024-10-17 11:58:58.150918,106.62
2734,ed9a8a5b,2024-04-09 11:58:58.151042,389.62
2735,c57fc9b6,2024-07-02 11:58:58.151154,392.99
2736,365bc1b3,2023-12-19 11:58:58.151262,58.67
2737,8e4b0454,2024-08-21 11:58:58.151371,230.71
2738,14b1b309,2024-05-17 11:58:58.151480,129.04
2739,684a2c7c,2024-06-02 11:58:58.151584,309.57
2740,746ac8a1,2024-05-18 11:58:58.151696,285.27
2741,bdfcc3fc,2024-06-28 11:58:58.151842,242.31
2742,ddaeeb41,2024-11-20 11:58:58.151974,182.45
2743,33693030,2024-10-04 11:58:58.152085,307.47
2744,181b9f07,2024-03-11 11:58:58.152195,216.24
2745,28d1eac2,2024-06-07 11:58:58.152305,455.26
2746,1c2faaa9,2024-06-27 11:58:58.152413,302.06
2747,9ce98e26,2024-10-26 11:58:58.152523,492.74
2748,f5feefeb,2024-10-13 11:58:58.152635,56.94
2749,b26e8dc1,2024-03-24 11:58:58.152877,291.88
2750,bb0b9d6e,2024-05-19 11:58:58.153103,267.65
2751,a0aed11b,2024-02-19 11:58:58.153258,186.49
2752,3ca2e244,2023-12-10 11:58:58.153444,449.42
2753,f3c858b9,2024-09-05 11:58:58.153576,393.4
2754,bebd4b8e,2024-08-15 11:58:58.153712,343.75
2755,cf4ff1a8,2024-10-24 11:58:58.153950,180.86
2756,1424a703,2024-05-26 11:58:58.154115,495.75
2757,61f6b878,2024-05-27 11:58:58.154240,161.84
2758,7a9496bd,2024-01-15 11:58:58.154355,407.7
2759,7ec54f74,2024-03-17 11:58:58.154465,102.86
2760,4ff5cbf7,2024-04-28 11:58:58.154574,135.33
2761,c4ccc1a9,2024-08-06 11:58:58.154696,170.88
2762,7ffbf87a,2024-03-26 11:58:58.154882,148.37
2763,1816960e,2023-12-22 11:58:58.155048,62.65
2764,8e99984c,2024-11-25 11:58:58.155201,237.71
2765,237153d8,2024-10-08 11:58:58.155352,131.23
2766,b58e4aa9,2024-06-11 11:58:58.155483,390.57
2767,f24af228,2024-07-16 11:58:58.155631,244.78
2768,693bed7c,2024-04-25 11:58:58.155801,431.08
2769,d9d3fcec,2024-11-11 11:58:58.155978,182.1
2770,9f3c8e6f,2024-05-20 11:58:58.156140,420.7
2771,37dac509,2024-11-20 11:58:58.156308,245.1
2772,5b72c019,2024-02-26 11:58:58.156462,334.84
2773,a863bd54,2024-05-16 11:58:58.156619,405.71
2774,e2407556,2024-12-02 11:58:58.156803,142.17
2775,d5c86bb2,2024-05-24 11:58:58.156988,355.14
2776,40d59025,2024-03-26 11:58:58.157148,262.02
2777,02ceec40,2024-10-30 11:58:58.157305,188.58
2778,a5480b91,2024-07-17 11:58:58.157460,132.09
2779,a65f92f5,2024-05-24 11:58:58.157610,388.1
2780,04cd85da,2024-06-26 11:58:58.157814,158.12
2781,2aa17d74,2024-09-28 11:58:58.158001,281.89
2782,a43e671d,2024-08-19 11:58:58.158284,357.39
2783,47132805,2024-06-19 11:58:58.158450,261.01
2784,1f7a6818,2024-07-05 11:58:58.158609,348.16
2785,be0703fd,2024-07-03 11:58:58.158798,97.05
2786,021aab1a,2024-07-30 11:58:58.159089,234.55
2787,48166730,2024-07-11 11:58:58.159265,412.3
2788,c5ae5518,2024-02-25 11:58:58.159421,353.1
2789,6b68990f,2024-06-21 11:58:58.159599,349.99
2790,54974c50,2024-08-12 11:58:58.159774,455.23
2791,f278e049,2024-06-13 11:58:58.159952,224.83
2792,b585f2cb,2024-05-04 11:58:58.160100,171.24
2793,fa50e098,2024-07-29 11:58:58.160251,239.08
2794,c211bf83,2024-10-20 11:58:58.160408,479.99
2795,fe5fed2b,2024-02-05 11:58:58.160561,283.37
2796,9c9c6864,2024-06-10 11:58:58.160724,467.75
2797,fbba8877,2023-12-24 11:58:58.160933,309.48
2798,b36d8e10,2024-08-07 11:58:58.161126,285.48
2799,2088b4fc,2024-01-01 11:58:58.161293,338.97
2800,61969bd3,2024-07-14 11:58:58.161460,183.73
2801,b8ea7fff,2024-04-01 11:58:58.161635,436.92
2802,07a98e46,2024-06-23 11:58:58.162676,63.94
2803,38f1b5d2,2024-08-16 11:58:58.162917,126.75
2804,bdc9cd88,2024-09-26 11:58:58.163099,474.93
2805,9a570ec6,2024-10-12 11:58:58.163265,481.88
2806,55b30310,2023-12-20 11:58:58.163428,434.07
2807,4211ac3e,2024-05-02 11:58:58.163597,382.45
2808,41701445,2024-07-01 11:58:58.163787,372.78
2809,b36d8e10,2024-08-12 11:58:58.163979,412.94
2810,5a8ab125,2024-08-11 11:58:58.164141,137.92
2811,11821314,2024-03-11 11:58:58.164286,305.69
2812,75a09cf9,2024-03-13 11:58:58.164429,233.55
2813,27991e08,2024-10-05 11:58:58.164574,419.82
2814,747c3a1a,2024-01-27 11:58:58.164724,218.14
2815,5115c86e,2024-12-04 11:58:58.164928,319.44
2816,9caf4ebb,2024-07-21 11:58:58.165097,291.69
2817,c69e952c,2024-05-02 11:58:58.165243,169.05
2818,87bc78e4,2024-02-16 11:58:58.165400,142.38
2819,246391dd,2024-04-19 11:58:58.165544,213.14
2820,a1518922,2024-09-07 11:58:58.165704,97.51
2821,eb195736,2024-02-11 11:58:58.165904,410.62
2822,cbefba5e,2024-11-09 11:58:58.166076,262.04
2823,d794220a,2024-06-26 11:58:58.166245,441.97
2824,0c798152,2024-09-22 11:58:58.166412,384.42
2825,1e93ba84,2024-04-13 11:58:58.166575,333.72
2826,e20e2338,2024-07-22 11:58:58.166767,140.06
2827,678af6a8,2023-12-08 11:58:58.166965,152.03
2828,3149fad2,2024-07-02 11:58:58.167141,343.01
2829,e7532698,2024-10-17 11:58:58.167306,328.89
2830,beb847ea,2024-05-12 11:58:58.167456,296.14
2831,0362670b,2024-04-26 11:58:58.167611,443.2
2832,70821ee9,2024-07-23 11:58:58.167776,235.06
2833,c4f349e8,2024-08-03 11:58:58.167946,323.1
2834,fdf47ecf,2024-07-18 11:58:58.168103,373.91
2835,1961e547,2024-05-09 11:58:58.168264,85.43
2836,8601cdad,2024-05-02 11:58:58.168409,86.09
2837,b932e919,2024-03-02 11:58:58.168583,148.12
2838,c057cb7a,2024-06-08 11:58:58.168744,493.53
2839,8e841b45,2024-11-26 11:58:58.168940,383.41
2840,f03cbac4,2024-08-23 11:58:58.169109,350.84
2841,0b39aa17,2024-05-22 11:58:58.169306,382.96
2842,7c296844,2024-05-02 11:58:58.169471,399.94
2843,e0419342,2024-12-02 11:58:58.169625,119.26
2844,d30458ed,2024-01-26 11:58:58.169801,466.48
2845,877079d3,2024-06-28 11:58:58.169978,81.96
2846,b1a762a0,2024-04-30 11:58:58.170143,475.76
2847,6aabb1b9,2024-10-19 11:58:58.170302,475.3
2848,cbd7f878,2023-12-16 11:58:58.170456,275.92
2849,45cf95fc,2024-04-10 11:58:58.170624,330.84
2850,d4dd182f,2024-05-03 11:58:58.170849,484.93
2851,1cd4362f,2024-08-18 11:58:58.171029,206.17
2852,1e6b7cca,2024-03-10 11:58:58.171195,330.08
2853,911d51d2,2024-01-07 11:58:58.171363,431.58
2854,7135a7ac,2024-08-29 11:58:58.171531,128.7
2855,6d243ca3,2024-06-26 11:58:58.171696,186.83
2856,8e810499,2024-03-26 11:58:58.171890,137.52
2857,8156ec3a,2024-09-04 11:58:58.172043,178.33
2858,b83a61cb,2024-02-17 11:58:58.172194,242.89
2859,f8f669a0,2024-12-05 11:58:58.172338,439.64
2860,abb841db,2024-05-27 11:58:58.172467,165.35
2861,f5d6d272,2024-04-11 11:58:58.172574,481.06
2862,e08fc691,2024-04-17 11:58:58.172693,210.24
2863,f86fafb7,2024-09-23 11:58:58.172886,438.27
2864,9f8aadfb,2024-05-08 11:58:58.173066,67.47
2865,2b085f53,2024-07-14 11:58:58.173203,457.47
2866,823a76f3,2024-01-22 11:58:58.173291,475.63
2867,055359ee,2024-05-20 11:58:58.173365,413.42
2868,ae365110,2024-10-12 11:58:58.173436,477.67
2869,051b73c0,2024-05-21 11:58:58.173505,208.04
2870,d66d5d58,2024-08-23 11:58:58.173575,115.24
2871,ab3d9f0e,2024-06-09 11:58:58.173648,229.92
2872,08578ec3,2024-07-23 11:58:58.173717,296.16
2873,914087c7,2024-09-05 11:58:58.173866,104.5
2874,63c0109b,2024-05-18 11:58:58.173980,443.57
2875,e5db6520,2024-01-29 11:58:58.174059,117.98
2876,6fd1bb5c,2023-12-21 11:58:58.174131,265.92
2877,99284285,2024-04-24 11:58:58.174239,155.28
2878,1e3e2c31,2024-11-12 11:58:58.174338,271.7
2879,bf8f59b0,2023-12-15 11:58:58.174418,177.95
2880,312f38f0,2024-06-15 11:58:58.174492,491.81
2881,e08fc691,2024-06-29 11:58:58.174563,434.7
2882,2dae1fad,2024-01-31 11:58:58.174638,86.68
2883,27ec7f34,2024-10-15 11:58:58.174709,375.91
2884,86c5cc4b,2024-09-23 11:58:58.174862,384.19
2885,d92115ed,2024-07-20 11:58:58.174971,222.29
2886,25532587,2024-06-24 11:58:58.175053,430.58
2887,00eb7cb3,2024-03-03 11:58:58.175127,176.46
2888,d852df35,2024-04-07 11:58:58.175202,439.73
2889,0e9e09f7,2024-03-19 11:58:58.175274,105.76
2890,f3553c87,2023-12-19 11:58:58.175346,189.92
2891,0b990f33,2024-01-21 11:58:58.175417,246.46
2892,1d1fcb53,2024-09-14 11:58:58.175487,371.67
2893,9202e7cc,2024-01-21 11:58:58.175557,369.35
2894,d7757eec,2024-12-01 11:58:58.175635,212.67
2895,daef749c,2024-05-30 11:58:58.175709,116.55
2896,15191c98,2024-06-21 11:58:58.175838,403.85
2897,9b67d95e,2024-07-18 11:58:58.175946,268.46
2898,ef95199a,2024-03-15 11:58:58.176026,96.05
2899,8f6afb34,2024-02-20 11:58:58.176098,478.71
2900,d48927c2,2024-03-18 11:58:58.176170,149.57
2901,58fb968d,2024-11-18 11:58:58.176248,174.27
2902,e9e464f5,2024-05-30 11:58:58.176398,181.99
2903,dd6be4da,2024-05-25 11:58:58.176541,244.84
2904,66781f67,2024-04-27 11:58:58.176680,336.2
2905,9092f86a,2023-12-26 11:58:58.176858,256.1
2906,f9226b00,2024-08-19 11:58:58.177015,347.04
2907,36809b14,2024-08-05 11:58:58.177150,89.39
2908,07011419,2024-01-17 11:58:58.177283,292.71
2909,00334c85,2024-07-22 11:58:58.177411,254.84
2910,419ef220,2024-04-02 11:58:58.177540,397.11
2911,a9be5dcd,2024-11-17 11:58:58.177677,362.66
2912,2dae1fad,2024-07-17 11:58:58.177851,117.01
2913,8110cd11,2024-11-12 11:58:58.178006,411.5
2914,ea8dd783,2024-05-22 11:58:58.178142,321.98
2915,9c9bd066,2024-06-24 11:58:58.178272,139.09
2916,e0156912,2024-10-31 11:58:58.178399,256.9
2917,20849024,2024-08-24 11:58:58.178525,499.18
2918,00125ca9,2024-11-22 11:58:58.178655,168.87
2919,6b68990f,2024-05-18 11:58:58.178816,152.03
2920,8e54cd19,2024-11-15 11:58:58.178995,343.92
2921,66bf7e6c,2024-08-03 11:58:58.179136,200.69
2922,4005ff70,2023-12-31 11:58:58.179269,137.23
2923,cb182f32,2024-01-01 11:58:58.179410,145.53
2924,e9fde812,2024-05-25 11:58:58.179586,161.55
2925,6218d3c3,2024-09-09 11:58:58.179772,489.92
2926,984f2c45,2024-09-20 11:58:58.179951,279.77
2927,72e165df,2024-09-07 11:58:58.180097,224.1
2928,cd21bf90,2024-03-25 11:58:58.180212,408.78
2929,61b3b3fc,2024-03-05 11:58:58.180318,139.72
2930,e0419342,2024-05-09 11:58:58.180427,147.23
2931,4925946d,2023-12-17 11:58:58.180532,256.23
2932,330a451e,2024-04-18 11:58:58.180676,463.38
2933,7ebf14e5,2024-06-10 11:58:58.180849,484.81
2934,905db0bc,2024-01-31 11:58:58.180981,142.66
2935,b0af0bb5,2024-03-17 11:58:58.181090,88.27
2936,da8d982a,2024-01-03 11:58:58.181195,463.0
2937,a7c09a32,2024-10-06 11:58:58.181301,203.52
2938,dacb7319,2023-12-22 11:58:58.181405,171.04
2939,279bf778,2024-08-23 11:58:58.181508,444.36
2940,e08fc691,2024-04-18 11:58:58.181614,139.07
2941,937a327a,2024-01-07 11:58:58.181722,243.36
2942,6190bc9e,2024-09-29 11:58:58.181880,374.93
2943,f6e08872,2024-02-27 11:58:58.182003,215.65
2944,a6c067d4,2024-06-29 11:58:58.182110,289.28
2945,f4483672,2024-02-01 11:58:58.182216,295.92
2946,843b8f3b,2024-09-17 11:58:58.182318,100.9
2947,e1a394f0,2024-09-19 11:58:58.182422,412.55
2948,84c45cc9,2024-03-07 11:58:58.182525,459.32
2949,d4f94d9b,2024-05-23 11:58:58.182645,314.24
2950,ff285dc4,2024-01-31 11:58:58.182777,484.42
2951,e2a6e92c,2024-08-03 11:58:58.182909,484.53
2952,4f6a411e,2024-11-18 11:58:58.183022,245.25
2953,b05f937a,2024-05-29 11:58:58.183129,145.83
2954,e3a51035,2023-12-30 11:58:58.183233,256.33
2955,dde58cca,2024-04-09 11:58:58.183336,254.27
2956,4c808755,2024-04-04 11:58:58.183439,176.34
2957,32bb435b,2024-11-19 11:58:58.183543,53.72
2958,94d4c618,2024-09-01 11:58:58.183682,333.67
2959,b4661c30,2024-05-14 11:58:58.183858,158.14
2960,967cdbac,2024-07-17 11:58:58.184019,159.63
2961,168cf454,2024-04-24 11:58:58.184154,433.47
2962,b5b757c9,2024-05-08 11:58:58.184285,215.91
2963,a3f46edb,2024-07-30 11:58:58.184414,305.5
2964,4489e664,2024-06-20 11:58:58.184543,208.99
2965,48ae1d1e,2024-01-06 11:58:58.184673,142.77
2966,5b4ddb1d,2024-02-23 11:58:58.184864,327.1
2967,c9059a44,2024-04-08 11:58:58.185025,282.14
2968,e314a1a1,2024-04-12 11:58:58.185162,326.58
2969,c1179985,2024-03-29 11:58:58.185291,302.13
2970,3c373217,2024-05-11 11:58:58.185420,334.83
2971,c48a04e1,2024-05-12 11:58:58.185549,231.34
2972,d12a0d03,2024-03-18 11:58:58.185705,323.67
2973,2e57127a,2023-12-27 11:58:58.185888,396.56
2974,ae0788c6,2024-06-16 11:58:58.186035,335.48
2975,4b12a769,2024-10-04 11:58:58.186166,83.95
2976,b7fbf0d2,2024-06-18 11:58:58.186304,207.19
2977,354003c1,2024-07-13 11:58:58.186439,59.16
2978,578b4f9b,2024-07-18 11:58:58.186578,334.34
2979,76aea7a6,2024-04-16 11:58:58.186715,486.64
2980,e32e2606,2024-07-31 11:58:58.186902,354.68
2981,0e027b73,2024-09-24 11:58:58.187051,258.75
2982,ec3254f3,2024-08-28 11:58:58.187185,434.14
2983,83c8e577,2024-05-21 11:58:58.187316,455.72
2984,567afc99,2024-08-06 11:58:58.187451,475.86
2985,8d4592b2,2024-05-21 11:58:58.187582,130.84
2986,e8245138,2024-04-18 11:58:58.187760,140.13
2987,03994031,2024-01-18 11:58:58.187936,169.17
2988,f80b2d51,2024-04-24 11:58:58.188109,232.29
2989,ca27801c,2024-06-11 11:58:58.188251,422.97
2990,36c9f8a0,2024-07-30 11:58:58.188383,323.42
2991,b7b078aa,2024-10-15 11:58:58.188513,360.36
2992,e3f2efee,2024-09-19 11:58:58.188645,68.02
2993,ae61ceb5,2024-01-14 11:58:58.188805,71.66
2994,50ca31b4,2024-08-15 11:58:58.188971,372.33
2995,34aba5ef,2024-09-19 11:58:58.189117,181.09
2996,f4c162c8,2023-12-14 11:58:58.189241,104.27
2997,4cab6d38,2024-02-09 11:58:58.189384,421.99
2998,97267526,2024-05-06 11:58:58.189539,194.48
2999,4c694da8,2024-11-30 11:58:58.189664,402.34
3000,3b2ed105,2024-05-06 11:58:58.189842,474.61
3001,4e392f47,2024-04-14 11:58:58.190028,156.21
3002,a834b00f,2024-09-10 11:58:58.190182,497.13
3003,c4df2b53,2024-01-21 11:58:58.190326,496.45
3004,852e8ba7,2024-10-12 11:58:58.190476,68.32
3005,59e10400,2024-08-07 11:58:58.190610,144.47
3006,81fb786d,2024-05-03 11:58:58.190777,467.23
3007,5dce105b,2024-09-11 11:58:58.190967,215.48
3008,5733cb4f,2024-12-05 11:58:58.191086,82.43
3009,6ff04b4f,2024-11-05 11:58:58.191194,379.92
3010,c697aef8,2024-06-06 11:58:58.191299,425.45
3011,38766793,2024-02-23 11:58:58.191402,84.25
3012,626c77b5,2024-05-19 11:58:58.191504,324.43
3013,6742119f,2024-02-26 11:58:58.191609,284.28
3014,616b81b6,2024-11-18 11:58:58.191721,93.39
3015,54de1def,2024-09-24 11:58:58.191881,228.65
3016,0409df10,2023-12-27 11:58:58.192006,478.7
3017,0c4aed22,2024-09-15 11:58:58.192112,106.35
3018,f7981287,2024-10-11 11:58:58.192218,408.58
3019,f3543770,2024-01-15 11:58:58.192323,336.83
3020,341fb418,2024-03-24 11:58:58.192425,177.25
3021,e0156912,2024-06-11 11:58:58.192526,188.55
3022,e4ae664c,2024-01-04 11:58:58.192638,425.51
3023,39d65aeb,2024-07-20 11:58:58.192777,52.05
3024,8714ba2a,2024-08-29 11:58:58.192929,183.46
3025,a247e958,2024-02-15 11:58:58.193042,362.8
3026,e8245138,2023-12-28 11:58:58.193145,373.68
3027,8f835d67,2024-01-07 11:58:58.193249,81.84
3028,6921e214,2024-06-11 11:58:58.193350,109.16
3029,1a775c79,2024-08-25 11:58:58.193452,288.89
3030,478aa525,2024-01-23 11:58:58.193554,327.83
3031,32f76316,2024-03-03 11:58:58.193661,276.78
3032,9c3e8dc1,2024-03-28 11:58:58.193782,197.58
3033,b17c5eec,2024-05-10 11:58:58.193922,318.26
3034,9092f86a,2024-10-28 11:58:58.194046,362.43
3035,40988e7a,2024-02-16 11:58:58.194150,311.73
3036,4d2d0bf7,2024-09-24 11:58:58.194256,55.79
3037,2d98ddfe,2023-12-15 11:58:58.194357,359.73
3038,32c8b359,2024-03-13 11:58:58.194491,369.33
3039,8826811d,2024-07-24 11:58:58.194607,425.66
3040,df51a0d9,2024-02-02 11:58:58.194714,191.5
3041,62675d38,2024-11-30 11:58:58.194869,184.71
3042,33cae461,2024-09-21 11:58:58.194991,102.79
3043,459f3a37,2024-10-01 11:58:58.195098,404.41
3044,ea9463cb,2024-02-22 11:58:58.195206,187.25
3045,fa440ece,2024-11-23 11:58:58.195324,61.28
3046,5042af9f,2024-07-14 11:58:58.195429,344.36
3047,eb2c5d5a,2023-12-09 11:58:58.195532,458.32
3048,acb150ba,2024-11-17 11:58:58.195637,265.2
3049,ae1df254,2024-09-29 11:58:58.195760,411.14
3050,a5d5c213,2024-01-20 11:58:58.195896,277.62
3051,4e5382ba,2024-06-24 11:58:58.196007,434.29
3052,92b037b3,2023-12-09 11:58:58.196114,84.01
3053,28cadcc6,2024-06-22 11:58:58.196217,133.04
3054,d25da320,2024-05-08 11:58:58.196329,455.42
3055,e121086f,2024-09-13 11:58:58.196432,143.85
3056,6d96498a,2024-06-19 11:58:58.196533,149.96
3057,7760167f,2024-07-28 11:58:58.196637,397.61
3058,3d326965,2024-04-24 11:58:58.196760,201.68
3059,6852ffc8,2024-01-08 11:58:58.196890,368.02
3060,1c991c6b,2024-11-08 11:58:58.197001,203.78
3061,483649d1,2024-10-31 11:58:58.197104,409.94
3062,6ac56666,2024-07-31 11:58:58.197206,150.92
3063,51dbb291,2024-01-02 11:58:58.197307,257.53
3064,21e30fa5,2024-05-14 11:58:58.197411,339.82
3065,0e151fb0,2024-09-26 11:58:58.197524,439.34
3066,a5d48886,2024-03-07 11:58:58.197624,478.0
3067,98eb31f3,2024-03-25 11:58:58.197730,144.8
3068,2633fee4,2023-12-17 11:58:58.197865,263.74
3069,7c13ee71,2024-01-03 11:58:58.197979,132.24
3070,37786bcc,2024-07-05 11:58:58.198083,238.15
3071,8017cf59,2024-10-12 11:58:58.198181,132.43
3072,9c3e8dc1,2024-03-25 11:58:58.198279,424.87
3073,9edfaeb3,2024-10-28 11:58:58.198379,471.9
3074,52a2b349,2024-11-22 11:58:58.198477,416.34
3075,35b8fa33,2024-03-24 11:58:58.198574,244.25
3076,0d24c9ef,2024-01-22 11:58:58.198702,135.68
3077,3e35f46d,2024-05-12 11:58:58.198833,403.52
3078,4df50067,2024-04-20 11:58:58.198956,236.41
3079,9974c56c,2024-06-24 11:58:58.199065,90.88
3080,916b335e,2024-08-30 11:58:58.199167,143.84
3081,46a0f0f3,2024-05-01 11:58:58.199270,109.39
3082,b828ee40,2024-04-09 11:58:58.199374,278.92
3083,1af20264,2024-05-24 11:58:58.199475,224.81
3084,bc0377c8,2023-12-19 11:58:58.199609,385.86
3085,48d48193,2024-04-19 11:58:58.199728,418.82
3086,1401e123,2024-10-03 11:58:58.199871,279.22
3087,1c2a2a72,2024-12-07 11:58:58.199987,425.51
3088,d54ebcb2,2024-04-13 11:58:58.200091,482.86
3089,b2654646,2024-08-05 11:58:58.200194,175.75
3090,a6a026ab,2024-11-17 11:58:58.200300,125.38
3091,b2441262,2024-01-10 11:58:58.200404,451.58
3092,c7fedb3a,2024-05-07 11:58:58.200507,354.91
3093,562f4553,2024-11-24 11:58:58.200612,159.85
3094,7f668deb,2024-06-26 11:58:58.200722,80.22
3095,5ff0b5b0,2024-05-13 11:58:58.200862,353.51
3096,7b586a83,2024-03-28 11:58:58.200977,297.37
3097,8601cdad,2024-11-14 11:58:58.201097,488.11
3098,ccf3fe20,2024-01-19 11:58:58.201207,305.11
3099,ccb9a0ce,2024-07-25 11:58:58.201310,487.61
3100,ec300fd9,2024-01-28 11:58:58.201413,192.45
3101,d81d1b0d,2024-07-20 11:58:58.201514,82.21
3102,c118c924,2024-07-12 11:58:58.201619,120.67
3103,d41a2391,2024-11-15 11:58:58.201729,408.78
3104,a43e671d,2024-04-22 11:58:58.201875,414.57
3105,133f063b,2024-03-06 11:58:58.201990,113.08
3106,2b4abf8a,2024-11-05 11:58:58.202095,148.77
3107,d12a0d03,2024-04-30 11:58:58.202197,223.35
3108,a7c09a32,2024-07-10 11:58:58.202297,428.25
3109,de61e65f,2024-04-03 11:58:58.202397,314.94
3110,1c1a71a5,2024-10-12 11:58:58.202500,151.3
3111,1c96e4ec,2024-04-07 11:58:58.202603,413.87
3112,a557aeb7,2024-01-10 11:58:58.202709,281.72
3113,52434515,2024-05-17 11:58:58.202845,313.7
3114,7bf4549f,2024-01-11 11:58:58.202961,354.31
3115,e55418c0,2023-12-16 11:58:58.203067,485.1
3116,0f224d74,2024-05-09 11:58:58.203172,69.53
3117,22c22d34,2024-05-01 11:58:58.203273,497.09
3118,f2386fc4,2024-02-22 11:58:58.203374,66.06
3119,41424fe5,2024-06-18 11:58:58.203479,131.39
3120,408f6d91,2024-06-18 11:58:58.203578,487.92
3121,c8f35fdf,2024-10-10 11:58:58.203688,316.68
3122,309584ae,2024-09-01 11:58:58.203814,430.27
3123,1d6e3406,2024-10-05 11:58:58.203942,417.55
3124,96c94ef1,2024-05-30 11:58:58.204049,277.16
3125,c852d63c,2023-12-29 11:58:58.204154,456.81
3126,874d239c,2024-01-18 11:58:58.204255,497.06
3127,6111ea27,2024-01-04 11:58:58.204358,398.79
3128,36bce9e5,2023-12-13 11:58:58.204462,72.28
3129,81497262,2024-09-25 11:58:58.204563,446.52
3130,772c59dc,2024-01-18 11:58:58.204675,422.92
3131,6f77762f,2024-05-26 11:58:58.204803,371.58
3132,56757339,2024-02-22 11:58:58.204930,58.84
3133,fdfb3f7d,2024-03-27 11:58:58.205041,272.9
3134,394a4b2e,2024-05-25 11:58:58.205249,87.23
3135,5601eeff,2024-07-26 11:58:58.205368,400.22
3136,0fa09853,2024-02-05 11:58:58.205473,290.43
3137,9b67d95e,2024-01-07 11:58:58.205576,151.22
3138,8dbd3031,2024-09-21 11:58:58.205688,210.41
3139,233e82e5,2024-10-24 11:58:58.205814,295.41
3140,af69e57f,2024-05-15 11:58:58.205945,61.23
3141,250b9f15,2024-10-23 11:58:58.206052,484.16
3142,5d4b0952,2024-09-15 11:58:58.206153,262.04
3143,483123f9,2024-09-13 11:58:58.206264,193.82
3144,fada03fa,2024-05-01 11:58:58.206368,267.61
3145,96bb3d9d,2024-04-14 11:58:58.206469,112.35
3146,1c2068f0,2024-12-02 11:58:58.206571,81.17
3147,ee8e8ad8,2024-01-15 11:58:58.206679,255.78
3148,e1f32152,2024-06-04 11:58:58.206800,426.77
3149,24c594f4,2023-12-17 11:58:58.206931,465.58
3150,623f20af,2024-12-07 11:58:58.207037,404.09
3151,d9224e06,2024-07-02 11:58:58.207138,314.29
3152,92c3c689,2024-07-16 11:58:58.207243,295.29
3153,7879f4c7,2024-04-29 11:58:58.207344,119.41
3154,367bf1c9,2024-10-24 11:58:58.207446,257.66
3155,ee8e8ad8,2023-12-21 11:58:58.207549,234.66
3156,97200e93,2024-02-20 11:58:58.207654,478.84
3157,36d0eecd,2024-06-14 11:58:58.207773,144.48
3158,5c62b370,2024-09-21 11:58:58.207899,200.39
3159,64341b86,2023-12-21 11:58:58.208007,53.36
